0	0	0.8945	0.317477	0.0391563	0.0807418	0.00133062
0	0.01	0.892	0.32923	0.051252	0.0790317	0.00106771
0	0.02	0.881	0.341562	0.0513152	0.0784756	0.0013139
0	0.03	0.895	0.352606	0.0599902	0.0798124	0.00112362
0	0.04	0.887	0.3612	0.0625424	0.0801467	0.00111061
0	0.05	0.8775	0.372046	0.0621131	0.0792962	0.00131662
0	0.06	0.8595	0.382506	0.0536096	0.077448	0.00157783
0	0.07	0.911	0.382747	0.0713805	0.0778958	0.00149287
0	0.08	0.9325	0.3801	0.0772403	0.0778202	0.00172472
0	0.09	0.9435	0.394812	0.0798553	0.0778887	0.00230534
0	0.1	0.926	0.406835	0.0689894	0.0762045	0.00235367
0	0.11	0.94	0.407364	0.0757582	0.0757976	0.00250303
0	0.12	0.905	0.420378	0.0731702	0.0747066	0.00170865
0	0.13	0.904	0.422812	0.0751094	0.0744808	0.00162942
0	0.14	0.8945	0.42877	0.0756354	0.0741094	0.00166861
0	0.15	0.8925	0.434336	0.0805085	0.0741565	0.0016388
0	0.16	0.893	0.435182	0.0800126	0.0744714	0.00151807
0	0.17	0.891	0.44071	0.0763242	0.0741023	0.00166013
0	0.18	0.8915	0.444288	0.067547	0.0742639	0.00191797
0	0.19	0.889	0.453538	0.072091	0.0737368	0.00150339
0	0.2	0.8865	0.4584	0.0721076	0.0734362	0.00163012
0	0.21	0.902	0.460822	0.0722613	0.0730183	0.00177092
0	0.22	0.8845	0.470154	0.082693	0.0724101	0.00276933
0	0.23	0.899	0.469981	0.0821478	0.0732446	0.00301255
0	0.24	0.8645	0.480105	0.0738147	0.0735504	0.00335028
0	0.25	0.893	0.481402	0.090983	0.074213	0.00330003
0	0.26	0.881	0.491452	0.083402	0.0737776	0.00328711
0	0.27	0.871	0.500726	0.0826488	0.0722873	0.00311962
0	0.28	0.868	0.504947	0.0844729	0.0726498	0.00299158
0	0.29	0.855	0.516752	0.0831037	0.0702738	0.00304773
0	0.3	0.8535	0.520436	0.0867713	0.0701961	0.00322001
0	0.31	0.866	0.522908	0.0911794	0.0702407	0.00343766
0	0.32	0.8675	0.52568	0.0963526	0.0687478	0.0031581
0	0.33	0.8855	0.523685	0.100011	0.0693954	0.003367
0	0.34	0.8715	0.530799	0.0974948	0.0683721	0.0032255
0	0.35	0.845	0.541358	0.0908064	0.066631	0.00320908
0	0.36	0.845	0.544432	0.089535	0.0652984	0.0031378
0	0.37	0.86	0.541589	0.08613	0.0672361	0.00367313
0	0.38	0.871	0.540084	0.0902273	0.0699971	0.00344135
0	0.39	0.869	0.548334	0.0932879	0.0665763	0.00316371
0	0.4	0.8845	0.543524	0.103822	0.0683456	0.00255697
0	0.41	0.8905	0.543948	0.106179	0.0679721	0.00216257
0	0.42	0.875	0.550385	0.0964365	0.0666943	0.0026112
0	0.43	0.8705	0.551421	0.0887477	0.0675389	0.00252118
0	0.44	0.8535	0.562399	0.0808376	0.0636344	0.00272982
0	0.45	0.875	0.55927	0.0826461	0.0635812	0.00267335
0	0.46	0.882	0.559144	0.0773714	0.0631816	0.00282965
0	0.47	0.876	0.564458	0.073021	0.061602	0.00274196
0	0.48	0.9075	0.556427	0.0784124	0.0631189	0.00236183
0	0.49	0.9215	0.551747	0.0695068	0.0647119	0.00204357
0	0.5	0.9295	0.549431	0.0767008	0.0652114	0.00226015
0	0.51	0.916	0.555973	0.0761803	0.0627955	0.00195948
