0	0	0.8315	0.26045	0.0356699	0.0679213	0.00219635
0	0.01	0.85	0.265774	0.0454255	0.0680416	0.00230586
0	0.02	0.8775	0.270252	0.0632292	0.0665572	0.00355903
0	0.03	0.899	0.276957	0.0723472	0.0667635	0.00394107
0	0.04	0.8655	0.288826	0.0694664	0.066371	0.00321572
0	0.05	0.8145	0.311539	0.0683107	0.0659449	0.00301266
0	0.06	0.812	0.321214	0.0710862	0.0649132	0.00292247
0	0.07	0.822	0.328869	0.0779346	0.0651231	0.00318534
0	0.08	0.832	0.334844	0.0876438	0.0642782	0.00312056
0	0.09	0.797	0.350525	0.0816709	0.0642802	0.00292003
0	0.1	0.8005	0.358271	0.0818638	0.0637746	0.00302606
0	0.11	0.8095	0.365297	0.0843543	0.0641991	0.00300113
0	0.12	0.86	0.364514	0.0941508	0.0643752	0.0033625
0	0.13	0.835	0.374942	0.0859851	0.0637828	0.00347212
0	0.14	0.8235	0.385529	0.0855168	0.0638162	0.00344318
0	0.15	0.8495	0.380403	0.0945333	0.0640048	0.00353121
0	0.16	0.8565	0.383372	0.0984865	0.0642728	0.00335322
0	0.17	0.8505	0.396709	0.0903434	0.0641293	0.00362491
0	0.18	0.8255	0.413187	0.0765637	0.0630037	0.00385491
0	0.19	0.872	0.411289	0.0781497	0.0627496	0.0038246
0	0.2	0.859	0.419294	0.0727029	0.0628681	0.00381765
0	0.21	0.897	0.416299	0.0852406	0.0640716	0.0043067
0	0.22	0.883	0.424072	0.0796015	0.0634447	0.00403227
0	0.23	0.8685	0.438228	0.0813352	0.0621317	0.00376631
0	0.24	0.868	0.441797	0.0846189	0.0606809	0.0038727
0	0.25	0.871	0.444885	0.0870224	0.0604419	0.00381355
0	0.26	0.8605	0.451349	0.0765384	0.0600375	0.00453679
0	0.27	0.857	0.457983	0.0807585	0.0589099	0.00427878
0	0.28	0.873	0.457195	0.0823223	0.0588933	0.00369859
0	0.29	0.8875	0.45666	0.0798333	0.0587312	0.0038313
0	0.3	0.909	0.45634	0.0903242	0.0578586	0.00423985
0	0.31	0.8895	0.46311	0.0836184	0.0568314	0.00445296
0	0.32	0.898	0.463193	0.0963345	0.0568155	0.00388911
0	0.33	0.8745	0.472117	0.0902121	0.0561131	0.00339252
0	0.34	0.881	0.474258	0.0918152	0.0555999	0.0034793
0	0.35	0.885	0.473901	0.0894602	0.0560859	0.0040482
0	0.36	0.879	0.477564	0.0817183	0.0560105	0.00437506
0	0.37	0.881	0.475832	0.0833116	0.0569691	0.00371612
0	0.38	0.8895	0.471741	0.0724762	0.0591748	0.00362555
0	0.39	0.8935	0.476654	0.0741593	0.0570284	0.00362937
0	0.4	0.9155	0.475575	0.0914199	0.0556084	0.00379664
0	0.41	0.941	0.470212	0.109749	0.0563662	0.00424672
0	0.42	0.925	0.478623	0.0916811	0.054028	0.00560935
0	0.43	0.9135	0.482785	0.0844304	0.053148	0.00519255
0	0.44	0.922	0.481632	0.102324	0.05352	0.00469047
0	0.45	0.914	0.48499	0.10109	0.0525228	0.0045685
0	0.46	0.9075	0.484856	0.102148	0.0535772	0.00473526
0	0.47	0.918	0.483439	0.106228	0.0532882	0.00496068
0	0.48	0.928	0.480788	0.099065	0.053833	0.00368319
0	0.49	0.9195	0.482096	0.093753	0.0543389	0.00363823
0	0.5	0.9105	0.486409	0.0893157	0.0534424	0.00386424
0	0.51	0.9045	0.488758	0.0883365	0.0529183	0.00345986
0	0.52	0.8975	0.488913	0.0798776	0.0536016	0.00376323
0	0.53	0.878	0.487838	0.0711832	0.0558166	0.00336045
0	0.54	0.864	0.487964	0.0729818	0.0567375	0.00302054
0	0.55	0.866	0.488399	0.0857036	0.0559378	0.00364016
0	0.56	0.861	0.486439	0.0869907	0.0570793	0.00380894
0	0.57	0.885	0.480312	0.0931823	0.057283	0.00400603
0	0.58	0.883	0.480131	0.102252	0.0572155	0.00360834
0	0.59	0.871	0.482548	0.0954182	0.0565275	0.00337915
0	0.6	0.8975	0.472568	0.109865	0.0585275	0.00310109
0	0.61	0.8755	0.474463	0.10301	0.0590763	0.00304685
0	0.62	0.831	0.481176	0.0925113	0.0591479	0.00277722
0	0.63	0.8225	0.480141	0.0913682	0.0597797	0.00269744
0	0.64	0.806	0.476091	0.0956188	0.0619956	0.00313213
0	0.65	0.8025	0.475744	0.0950046	0.061753	0.00316404
