0	0	0.947	0.339931	0.0240198	0.0810211	0.00136823
0	0.01	0.9725	0.338493	0.0460482	0.0797935	0.00173273
0	0.02	0.965	0.344336	0.0440252	0.0797874	0.00158857
0	0.03	0.958	0.352298	0.0436733	0.0803493	0.0013402
0	0.04	0.9575	0.354397	0.0467121	0.080038	0.00128847
0	0.05	0.957	0.36026	0.0795404	0.0801916	0.00208668
0	0.06	0.9405	0.366552	0.0686085	0.0798315	0.00212383
0	0.07	0.9365	0.369829	0.0706478	0.0797709	0.00208025
0	0.08	0.923	0.377331	0.0640865	0.0792968	0.00241925
0	0.09	0.9235	0.379316	0.0671097	0.0792228	0.00234627
0	0.1	0.9345	0.380322	0.0777899	0.0791656	0.00209236
0	0.11	0.925	0.384115	0.0781874	0.0791598	0.00185529
0	0.12	0.9055	0.392536	0.0697556	0.0792115	0.00202284
0	0.13	0.8835	0.40618	0.0662581	0.0797802	0.00245333
0	0.14	0.893	0.411132	0.07789	0.0805755	0.00219544
0	0.15	0.8205	0.441377	0.0705529	0.07922	0.00279721
0	0.16	0.85	0.442436	0.0796404	0.0799552	0.00278309
0	0.17	0.8265	0.459775	0.0778689	0.0788885	0.00300169
0	0.18	0.846	0.456228	0.0839436	0.0792138	0.00293183
0	0.19	0.849	0.460615	0.0913926	0.0781134	0.00261372
0	0.2	0.871	0.462537	0.0962485	0.077542	0.0028703
0	0.21	0.8755	0.46298	0.091903	0.0773553	0.00285231
0	0.22	0.863	0.478089	0.0859727	0.0762022	0.00288884
0	0.23	0.865	0.479099	0.0890262	0.0761642	0.00285334
0	0.24	0.874	0.478017	0.0962845	0.078125	0.00293897
0	0.25	0.862	0.484276	0.0900421	0.0776877	0.00368967
0	0.26	0.889	0.480169	0.0917748	0.0788817	0.00410143
0	0.27	0.9265	0.472793	0.114708	0.079166	0.00408082
0	0.28	0.862	0.493656	0.0908809	0.0781469	0.00388389
0	0.29	0.8765	0.488049	0.09439	0.0799929	0.00399728
0	0.3	0.8715	0.490496	0.093296	0.0807319	0.00389946
0	0.31	0.8595	0.49836	0.088001	0.080218	0.00379877
0	0.32	0.862	0.499984	0.0918364	0.0800727	0.00356629
0	0.33	0.8755	0.498547	0.0932838	0.0807348	0.00328129
0	0.34	0.8625	0.504971	0.0903009	0.080307	0.00328208
0	0.35	0.87	0.504521	0.0930707	0.080827	0.00326079
0	0.36	0.8565	0.511624	0.0866663	0.0807543	0.00323495
0	0.37	0.867	0.517192	0.089788	0.0781981	0.00335254
0	0.38	0.8785	0.516269	0.0809276	0.0787627	0.0030491
0	0.39	0.852	0.530777	0.0753226	0.0765843	0.00268386
0	0.4	0.813	0.546447	0.0670313	0.0752415	0.00254543
0	0.41	0.831	0.547585	0.0690482	0.073736	0.00262181
0	0.42	0.89	0.539972	0.0795568	0.0721963	0.00242373
0	0.43	0.8925	0.540447	0.0793824	0.0731804	0.00221266
0	0.44	0.883	0.544966	0.0794249	0.072519	0.00183431
0	0.45	0.8725	0.546964	0.0818847	0.0731641	0.00179628
0	0.46	0.873	0.546625	0.0806514	0.0737275	0.0018564
0	0.47	0.872	0.548968	0.0660529	0.0733829	0.00129105
0	0.48	0.8885	0.543858	0.0718587	0.0744696	0.00119305
0	0.49	0.874	0.551131	0.0658712	0.0719847	0.00129702
0	0.5	0.886	0.549024	0.0674193	0.0719264	0.00146268
0	0.51	0.8975	0.546156	0.0650432	0.0717911	0.00137438
0	0.52	0.9025	0.547975	0.0607716	0.070209	0.00159364
0	0.53	0.919	0.545078	0.0684982	0.0698767	0.00147999
0	0.54	0.9125	0.549212	0.0649487	0.068347	0.00159975
0	0.55	0.88	0.558883	0.054089	0.0665554	0.00152743
0	0.56	0.896	0.558337	0.0592272	0.0643222	0.00147543
0	0.57	0.883	0.566766	0.0595183	0.0608874	0.00170526
0	0.58	0.9045	0.565779	0.063587	0.0584626	0.00203175
0	0.59	0.943	0.557718	0.0757629	0.0578502	0.00223042
0	0.6	0.9385	0.559784	0.0688383	0.0571047	0.00225917
0	0.61	0.9335	0.561515	0.0679947	0.0561593	0.00230459
0	0.62	0.947	0.557037	0.0823245	0.0564602	0.00217066
0	0.63	0.9395	0.558993	0.0660673	0.055679	0.00236529
0	0.64	0.926	0.565073	0.0620544	0.0533897	0.0023039
0	0.65	0.9465	0.555884	0.0754714	0.0561633	0.00226342
0	0.66	0.9455	0.555813	0.0716878	0.0554468	0.00250802
0	0.67	0.951	0.554646	0.0806685	0.0551595	0.002228
0	0.68	0.9355	0.55945	0.0629157	0.0535924	0.0026115
0	0.69	0.9625	0.551326	0.0800511	0.0540618	0.00261194
0	0.7	0.964	0.550841	0.084449	0.0537873	0.0031436
0	0.71	0.966	0.549239	0.0887144	0.0542127	0.00283017
0	0.72	0.9565	0.551892	0.0714285	0.0531985	0.00309352
0	0.73	0.952	0.551096	0.0656267	0.0532506	0.00311111
0	0.74	0.957	0.54902	0.0628014	0.0530578	0.00361636
0	0.75	0.978	0.540903	0.0887198	0.0543643	0.00381429
0	0.76	0.9735	0.537923	0.0785035	0.0548026	0.00229656
0	0.77	0.9535	0.541078	0.0695663	0.0548932	0.00198995
0	0.78	0.955	0.539734	0.0748026	0.0552142	0.00207197
0	0.79	0.9575	0.538301	0.0777387	0.0556491	0.00204799
0	0.8	0.958	0.5372	0.0801679	0.0558631	0.00197312
0	0.81	0.956	0.5354	0.0772753	0.056333	0.00211169
0	0.82	0.9615	0.531696	0.0847807	0.0572429	0.00202985
0	0.83	0.971	0.524606	0.0834616	0.0592968	0.00316216
0	0.84	0.9665	0.5228	0.0792069	0.0599137	0.00266121
0	0.85	0.953	0.523945	0.0773863	0.059868	0.0026835
0	0.86	0.9605	0.519737	0.0894001	0.0610351	0.00231108
0	0.87	0.9535	0.521496	0.0824509	0.0609393	0.00227874
0	0.88	0.9235	0.525534	0.0578761	0.0615073	0.00225444
0	0.89	0.91	0.520905	0.0454673	0.0641097	0.00177308
0	0.9	0.933	0.508977	0.0539525	0.067112	0.00163432
0	0.91	0.946	0.495849	0.0590804	0.0714309	0.00153777
0	0.92	0.9445	0.48534	0.0644595	0.0745227	0.000844634
0	0.93	0.94	0.483609	0.0644864	0.0756919	0.000761782
0	0.94	0.9385	0.482273	0.0607575	0.0762824	0.000850542
0	0.95	0.93	0.480618	0.0578492	0.076933	0.000867763
0	0.96	0.9305	0.450604	0.0582874	0.0842903	0.000761419
0	0.97	0.922	0.445556	0.0523355	0.0852393	0.000813408
0	0.98	0.9285	0.434625	0.0426494	0.0870122	0.000693873
0	0.99	0.9195	0.418843	0.034388	0.0896075	0.000781711
